,temp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time
575,-144,1043,16020,1247,20,55,-118,2347,-818,-2235,2022-10-21 16:20:20.012401
576,-142,2285,16204,837,-128,-340,-178,2382,-805,-2207,2022-10-21 16:20:20.142231
577,-141,1862,15867,1300,-140,-1159,-113,2347,-801,-2289,2022-10-21 16:20:20.270804
578,-143,1319,16159,869,-173,-966,-187,2362,-773,-2298,2022-10-21 16:20:20.399650
579,-145,1578,15776,1519,-28,-941,-228,2331,-795,-2283,2022-10-21 16:20:20.525677
580,-144,1402,15747,685,-168,-861,-212,2421,-857,-2349,2022-10-21 16:20:20.656069
581,-146,1407,15767,1168,-83,-768,-213,2351,-804,-2382,2022-10-21 16:20:20.790133
582,-144,1626,15885,691,-184,-883,-150,2392,-814,-2427,2022-10-21 16:20:20.916938
583,-144,1269,15927,995,-106,-1022,-187,2404,-850,-2364,2022-10-21 16:20:21.044916
584,-142,1393,15753,903,-180,-1018,-211,2412,-868,-2435,2022-10-21 16:20:21.174706
585,-145,1491,15497,941,-148,-1112,-197,2343,-852,-2474,2022-10-21 16:20:21.303261
586,-145,1386,15939,1233,-90,-1233,-220,2395,-870,-2545,2022-10-21 16:20:21.432045
587,-143,1395,16486,756,-167,-1218,-230,2396,-841,-2492,2022-10-21 16:20:21.559570
588,-146,1361,16039,1089,-194,-1234,-192,2435,-840,-2575,2022-10-21 16:20:21.688868
589,-143,1258,16160,858,-122,-1221,-220,2367,-845,-2602,2022-10-21 16:20:21.819829
590,-143,1379,16059,986,-154,-1244,-244,2372,-889,-2601,2022-10-21 16:20:21.948840
591,-143,1176,15649,650,-164,-1182,-183,2266,-764,-2670,2022-10-21 16:20:22.074220
592,-144,1571,15725,1217,-144,-1170,-205,2216,-722,-2707,2022-10-21 16:20:22.200632
593,-145,1813,16091,966,-85,-1483,-271,2237,-817,-2810,2022-10-21 16:20:22.333174
594,-145,872,15728,1086,-219,-1509,-220,2221,-804,-2794,2022-10-21 16:20:22.466104
595,-145,1234,15950,1133,-162,-1542,-249,2167,-773,-2839,2022-10-21 16:20:22.596433
596,-146,1455,15904,1103,-135,-1435,-222,2079,-760,-2897,2022-10-21 16:20:22.729953
597,-144,1126,15760,672,-197,-1311,-286,1959,-668,-2920,2022-10-21 16:20:22.861536
598,-143,1427,16282,1089,-109,-1067,-226,1932,-684,-2950,2022-10-21 16:20:22.989173
599,-144,822,15969,887,-147,-1123,-198,1879,-728,-2999,2022-10-21 16:20:23.119746
600,-143,1269,16235,1324,-188,-1162,-209,1821,-653,-2966,2022-10-21 16:20:23.250559
601,-145,1070,15855,911,-177,-1054,-233,1763,-634,-2969,2022-10-21 16:20:23.379851
602,-143,1439,15965,811,2,-780,-214,1700,-636,-2923,2022-10-21 16:20:23.508299
603,-144,1648,16003,1327,84,-830,-236,1622,-647,-3074,2022-10-21 16:20:23.639026
604,-143,426,16461,1702,-336,-682,-96,1599,-626,-3033,2022-10-21 16:20:23.770146
605,-146,730,16675,645,-122,-410,-161,1612,-648,-3061,2022-10-21 16:20:23.897515
606,-143,1178,15959,870,-76,-12,-155,1585,-647,-3023,2022-10-21 16:20:24.024696
607,-142,1399,15774,1104,-59,-499,-219,1581,-642,-3019,2022-10-21 16:20:24.160866
608,-145,1089,16219,926,-54,-307,-160,1564,-651,-3052,2022-10-21 16:20:24.286398
609,-145,714,15908,1207,-68,40,-117,1530,-645,-3043,2022-10-21 16:20:24.414469
610,-144,972,15461,1079,-152,182,-133,1521,-679,-3014,2022-10-21 16:20:24.539830
611,-144,1247,15977,851,-102,140,-146,1511,-679,-2999,2022-10-21 16:20:24.666772
612,-145,1143,15490,1440,-117,135,-171,1533,-691,-3092,2022-10-21 16:20:24.794971
613,-142,1400,15842,1105,-115,214,-173,1524,-663,-3041,2022-10-21 16:20:24.925273
614,-146,1419,16167,813,9,244,-172,1520,-670,-3051,2022-10-21 16:20:25.049919
615,-143,1203,15995,1130,-123,186,-155,1512,-660,-2996,2022-10-21 16:20:25.180178
616,-142,1323,15900,1216,-50,148,-164,1553,-656,-3095,2022-10-21 16:20:25.307813
617,-143,1245,15990,1022,-36,185,-110,1517,-632,-3076,2022-10-21 16:20:25.436191
618,-144,1219,15888,1140,-51,227,-136,1510,-628,-3078,2022-10-21 16:20:25.560916
619,-145,1291,16031,1064,-43,127,-152,1523,-656,-3016,2022-10-21 16:20:25.690087
620,-144,1232,15914,1150,-56,146,-150,1530,-667,-3003,2022-10-21 16:20:25.820966
621,-142,1306,16019,1130,-54,98,-162,1516,-657,-3091,2022-10-21 16:20:25.949606
622,-145,1228,16024,970,-130,142,-137,1492,-662,-3098,2022-10-21 16:20:26.073843
623,-143,1302,15909,1095,7,128,-165,1497,-654,-3085,2022-10-21 16:20:26.203825
624,-145,1266,15845,1302,-95,110,-163,1527,-663,-3134,2022-10-21 16:20:26.330220
625,-145,1251,16038,891,-45,100,-164,1531,-676,-3107,2022-10-21 16:20:26.459298
626,-145,1324,16017,1080,-129,123,-133,1560,-641,-3094,2022-10-21 16:20:26.578869
627,-142,1138,15797,1280,-57,132,-176,1549,-668,-3096,2022-10-21 16:20:26.701462
628,-145,967,15817,1199,-85,74,-155,1537,-680,-3122,2022-10-21 16:20:26.830896
629,-143,1141,15986,982,-87,120,-143,1557,-658,-3088,2022-10-21 16:20:26.955526
630,-145,1237,15867,1323,-41,125,-162,1531,-658,-3056,2022-10-21 16:20:27.084843
631,-141,1165,16063,878,-96,132,-164,1552,-672,-3140,2022-10-21 16:20:27.216735
632,-146,1176,15839,1209,-48,122,-154,1519,-632,-3095,2022-10-21 16:20:27.343525
633,-144,1193,15904,1124,-62,120,-148,1544,-641,-3103,2022-10-21 16:20:27.472506
634,-143,1262,15877,1142,-63,128,-164,1530,-663,-3107,2022-10-21 16:20:27.602857
635,-142,1248,15753,1357,-46,114,-136,1500,-651,-3099,2022-10-21 16:20:27.726436
636,-144,1229,15961,989,-41,193,-160,1519,-647,-3098,2022-10-21 16:20:27.857674
637,-143,300,15437,1818,-153,1136,-149,1543,-660,-3106,2022-10-21 16:20:27.986213
638,-147,1275,15512,1510,347,-124,-119,1503,-634,-3113,2022-10-21 16:20:28.116479
639,-145,901,15915,1031,-56,52,-112,1542,-638,-3092,2022-10-21 16:20:28.243795
640,-143,1044,16167,1328,-11,230,-167,1538,-680,-3133,2022-10-21 16:20:28.376140
641,-146,654,16427,761,32,1130,-165,1548,-574,-3080,2022-10-21 16:20:28.506505
642,-145,1631,15969,838,-47,2168,-28,1560,-560,-3063,2022-10-21 16:20:28.631315
643,-146,1894,16064,1494,261,2776,-52,1681,-603,-3006,2022-10-21 16:20:28.760753
644,-144,1612,16420,659,145,2745,26,1842,-659,-3004,2022-10-21 16:20:28.893917
645,-143,1394,15957,1375,52,2628,40,1937,-677,-2949,2022-10-21 16:20:29.023651
646,-144,1260,16199,1031,-25,2592,-52,1971,-655,-2905,2022-10-21 16:20:29.149402
647,-144,1247,16211,1329,113,2814,-69,2082,-747,-2793,2022-10-21 16:20:29.280464
648,-144,1206,16075,1160,-16,2986,-11,2178,-751,-2808,2022-10-21 16:20:29.407100
649,-145,1110,16075,1316,86,3018,-33,2242,-754,-2710,2022-10-21 16:20:29.533717
650,-145,1696,16145,1200,123,3089,105,2254,-735,-2642,2022-10-21 16:20:29.652990
651,-143,1196,15872,1394,-41,2866,-26,2291,-745,-2540,2022-10-21 16:20:29.775202
652,-144,1224,15587,1318,116,2597,46,2338,-763,-2415,2022-10-21 16:20:29.896188
653,-145,1592,16073,949,112,2374,17,2345,-781,-2364,2022-10-21 16:20:30.025689
654,-142,1457,16060,1468,10,2128,-107,2326,-786,-2367,2022-10-21 16:20:30.155107
655,-142,1686,15885,1566,60,1789,-52,2349,-795,-2332,2022-10-21 16:20:30.281514
656,-143,1660,15804,1040,10,1232,-16,2347,-797,-2307,2022-10-21 16:20:30.409995
657,-144,1395,16248,936,63,887,-140,2321,-810,-2184,2022-10-21 16:20:30.539323
658,-143,1119,15816,1499,-108,683,-123,2321,-781,-2246,2022-10-21 16:20:30.668848
659,-146,1257,16073,1000,8,457,-125,2332,-843,-2239,2022-10-21 16:20:30.801477
660,-145,1683,16028,1412,76,241,-180,2305,-810,-2232,2022-10-21 16:20:30.926620
661,-146,1708,16205,902,-79,116,-133,2335,-864,-2151,2022-10-21 16:20:31.055228
662,-144,1353,15970,1031,-101,160,-150,2342,-830,-2240,2022-10-21 16:20:31.181770
663,-144,1116,16033,1109,-90,134,-154,2327,-817,-2138,2022-10-21 16:20:31.307050
664,-144,1002,15779,1492,-34,116,-156,2288,-801,-2222,2022-10-21 16:20:31.436566
665,-144,1166,15951,995,-55,89,-110,2319,-853,-2208,2022-10-21 16:20:31.568346
666,-145,1375,15798,1356,-23,114,-144,2350,-840,-2206,2022-10-21 16:20:31.694228
667,-144,1184,16014,977,-57,74,-182,2365,-805,-2193,2022-10-21 16:20:31.827101
668,-145,1487,15776,1156,21,125,-185,2291,-805,-2232,2022-10-21 16:20:31.960834
669,-144,1452,16013,985,-203,166,-141,2353,-827,-2234,2022-10-21 16:20:32.087124
670,-145,1303,15903,1062,-101,134,-152,2349,-822,-2210,2022-10-21 16:20:32.216965
671,-146,1243,15903,1309,-86,121,-137,2329,-795,-2302,2022-10-21 16:20:32.348852
672,-146,1462,15337,1593,-116,150,-161,2352,-845,-2189,2022-10-21 16:20:32.478157
673,-145,1278,15901,951,28,148,-151,2334,-829,-2207,2022-10-21 16:20:32.609055
674,-145,1325,16076,1191,-54,151,-173,2324,-820,-2163,2022-10-21 16:20:32.734210
675,-143,1382,15943,1081,-120,139,-143,2346,-820,-2217,2022-10-21 16:20:32.865273
676,-145,1280,16069,700,-232,125,-163,2354,-853,-2223,2022-10-21 16:20:32.993896
677,-146,1319,16182,787,48,136,-147,2309,-821,-2230,2022-10-21 16:20:33.123769
678,-141,1349,16129,972,-99,128,-152,2339,-876,-2194,2022-10-21 16:20:33.252686
679,-146,1346,15966,1256,-131,125,-135,2331,-793,-2199,2022-10-21 16:20:33.384462
680,-144,1425,15964,1246,31,135,-154,2327,-838,-2226,2022-10-21 16:20:33.517455
681,-145,1326,16078,1031,-95,105,-156,2389,-875,-2219,2022-10-21 16:20:33.648580
682,-146,1436,15808,1178,-33,-17,-191,2350,-804,-2206,2022-10-21 16:20:33.777038
683,-147,1300,16044,966,-101,-213,-171,2365,-862,-2266,2022-10-21 16:20:33.906062
684,-145,1424,15929,1034,-55,-451,-195,2361,-840,-2237,2022-10-21 16:20:34.030676
685,-147,1678,15900,1065,-199,182,-163,2361,-769,-2244,2022-10-21 16:20:34.156999
686,-143,1016,15813,1219,-45,-49,-109,2363,-847,-2269,2022-10-21 16:20:34.287015
687,-141,1583,16021,1016,-107,49,-103,2390,-856,-2264,2022-10-21 16:20:34.418425
688,-144,1952,15804,1144,-72,-53,-213,2367,-788,-2264,2022-10-21 16:20:34.549960
689,-144,1887,15842,1161,-115,-1317,-171,2383,-866,-2254,2022-10-21 16:20:34.676873
690,-145,1695,16088,1084,-141,-2078,-195,2429,-869,-2308,2022-10-21 16:20:34.811720
691,-143,1537,16204,1114,-195,-2325,-300,2346,-831,-2383,2022-10-21 16:20:34.942214
692,-145,1589,15850,1136,-185,-2249,-315,2370,-807,-2402,2022-10-21 16:20:35.073789
693,-143,1467,16108,1266,-234,-2302,-317,2345,-806,-2535,2022-10-21 16:20:35.198578
694,-142,1225,16018,1311,-175,-2269,-239,2312,-771,-2606,2022-10-21 16:20:35.327194
695,-144,1372,15924,1133,-217,-2474,-348,2257,-763,-2631,2022-10-21 16:20:35.454514
696,-143,1731,15770,1341,-222,-2764,-313,2250,-738,-2741,2022-10-21 16:20:35.584841
697,-146,1601,16187,1402,-232,-2999,-304,2211,-766,-2824,2022-10-21 16:20:35.709965
698,-145,1209,16164,1108,-255,-2968,-303,2067,-744,-2859,2022-10-21 16:20:35.840873
699,-144,1242,16127,1127,-263,-2515,-286,1962,-743,-2934,2022-10-21 16:20:35.969648
700,-147,1472,16090,1222,-352,-2150,-271,1826,-698,-3018,2022-10-21 16:20:36.098069
701,-142,1997,16239,1229,-225,-2097,-323,1750,-720,-3039,2022-10-21 16:20:36.223129
702,-146,1511,16466,680,-159,-1753,-270,1691,-679,-3035,2022-10-21 16:20:36.354530
703,-143,1171,15975,697,-94,-1491,-192,1606,-659,-3054,2022-10-21 16:20:36.483048
704,-148,938,15867,1007,-156,-1259,-176,1549,-673,-3042,2022-10-21 16:20:36.619449
705,-143,1147,15761,726,62,-984,-199,1509,-636,-3058,2022-10-21 16:20:36.749562
706,-145,1153,16637,613,-176,-197,-174,1450,-674,-3127,2022-10-21 16:20:36.879621
707,-145,1100,15607,1309,-43,421,-152,1468,-744,-3060,2022-10-21 16:20:37.009469
708,-144,1504,15994,936,-129,564,-140,1467,-669,-3082,2022-10-21 16:20:37.136450
709,-146,1336,15831,1168,-85,71,-162,1484,-690,-3057,2022-10-21 16:20:37.270317
710,-145,1301,15798,1113,-105,-10,-171,1483,-701,-3088,2022-10-21 16:20:37.401841
711,-146,1147,15962,1242,-7,73,-160,1500,-666,-3100,2022-10-21 16:20:37.531749
712,-143,1214,16204,869,-138,207,-163,1496,-665,-3138,2022-10-21 16:20:37.663970
713,-142,1207,16029,1149,-118,214,-157,1527,-667,-3083,2022-10-21 16:20:37.792969
714,-144,1234,15996,987,-33,200,-140,1503,-639,-3040,2022-10-21 16:20:37.922557
715,-144,1265,15956,1129,-91,248,-153,1508,-651,-3079,2022-10-21 16:20:38.052874
716,-142,1271,15927,1078,-32,123,-165,1491,-683,-3019,2022-10-21 16:20:38.180339
717,-143,1252,15770,1315,-68,130,-170,1466,-649,-3046,2022-10-21 16:20:38.315226
718,-144,1308,16054,871,-155,118,-152,1497,-624,-3001,2022-10-21 16:20:38.444323
719,-144,1304,15709,1413,-4,78,-156,1485,-671,-3081,2022-10-21 16:20:38.575026
720,-144,1155,16024,1027,3,32,-163,1465,-686,-3059,2022-10-21 16:20:38.707829
721,-141,1293,16033,1107,-108,60,-148,1511,-657,-3094,2022-10-21 16:20:38.842214
722,-144,1226,15919,1244,-103,4,-130,1516,-697,-3120,2022-10-21 16:20:38.972022
723,-147,1216,16068,1068,-10,169,-155,1473,-659,-3024,2022-10-21 16:20:39.099091
724,-145,1282,15978,1151,-88,128,-145,1499,-711,-3095,2022-10-21 16:20:39.229248
725,-142,1304,15837,1073,-74,56,-153,1516,-689,-2998,2022-10-21 16:20:39.357745
726,-144,1213,15934,1153,-11,69,-175,1509,-661,-3007,2022-10-21 16:20:39.486130
727,-143,1129,15963,1011,-50,227,-138,1535,-699,-2998,2022-10-21 16:20:39.610556
728,-145,1150,16079,903,-56,361,-130,1528,-699,-3091,2022-10-21 16:20:39.740141
729,-145,1521,15821,1081,-155,406,-128,1555,-669,-3151,2022-10-21 16:20:39.869865
730,-143,1172,15590,1475,0,92,-184,1519,-716,-3069,2022-10-21 16:20:39.993672
731,-145,1277,15958,1056,-7,68,-169,1517,-679,-3102,2022-10-21 16:20:40.120732
732,-144,1248,15772,1327,4,74,-162,1537,-673,-3042,2022-10-21 16:20:40.250153
733,-145,1052,16137,1094,-11,205,-149,1515,-658,-3183,2022-10-21 16:20:40.376934
734,-145,1215,16160,681,-43,328,-174,1489,-682,-3059,2022-10-21 16:20:40.502475
735,-143,1529,16223,907,-189,266,-119,1502,-677,-3088,2022-10-21 16:20:40.627213
736,-145,1452,15666,1500,-130,332,-135,1480,-644,-3092,2022-10-21 16:20:40.756735
737,-146,1739,15937,1033,22,233,-155,1505,-619,-3028,2022-10-21 16:20:40.884406
738,-145,1046,16137,1129,-44,121,-179,1523,-655,-3050,2022-10-21 16:20:41.013273
739,-145,1113,16377,1007,-14,191,-141,1520,-650,-3077,2022-10-21 16:20:41.138857
740,-144,1146,16017,1094,-35,1311,-46,1531,-639,-3055,2022-10-21 16:20:41.269258
741,-145,972,15943,857,165,2176,-36,1595,-602,-3075,2022-10-21 16:20:41.399893
742,-147,1149,15775,822,66,3028,9,1665,-604,-3051,2022-10-21 16:20:41.529952
743,-145,1647,15766,1218,117,3463,19,1885,-685,-2926,2022-10-21 16:20:41.659247
744,-144,1592,16191,1357,128,3309,-8,1997,-755,-2872,2022-10-21 16:20:41.794176
745,-144,1374,15677,1296,93,3142,-11,2117,-728,-2776,2022-10-21 16:20:41.923745
746,-144,1428,15918,1037,144,3344,-26,2148,-728,-2674,2022-10-21 16:20:42.054779
747,-148,1386,16174,1241,-45,3516,-26,2224,-723,-2665,2022-10-21 16:20:42.185239
748,-143,1413,15923,1523,167,3265,-105,2285,-737,-2585,2022-10-21 16:20:42.315663
749,-142,1771,16152,1176,68,2827,45,2317,-792,-2508,2022-10-21 16:20:42.443950
750,-143,1165,15817,1211,92,2448,15,2330,-797,-2456,2022-10-21 16:20:42.573904
751,-145,1434,15846,1333,89,2242,-31,2325,-805,-2332,2022-10-21 16:20:42.705801
752,-147,1599,15878,1017,-25,2148,20,2320,-812,-2247,2022-10-21 16:20:42.840672
753,-144,1720,16257,1060,33,1735,-149,2340,-803,-2187,2022-10-21 16:20:42.976363
754,-146,1710,15966,1380,-40,1139,-94,2332,-866,-2181,2022-10-21 16:20:43.102818
755,-144,1409,15800,1100,2,505,-74,2328,-849,-2230,2022-10-21 16:20:43.233132
756,-143,1435,16178,1086,-59,151,-141,2283,-810,-2172,2022-10-21 16:20:43.360804
757,-142,928,16091,1096,-50,713,-138,2315,-785,-2152,2022-10-21 16:20:43.492334
758,-145,1684,15830,1105,-36,660,-127,2284,-805,-2184,2022-10-21 16:20:43.623243
759,-144,1736,15870,1149,-48,111,-141,2311,-880,-2212,2022-10-21 16:20:43.753269
760,-145,1422,16036,1121,-91,115,-176,2313,-812,-2149,2022-10-21 16:20:43.880557
761,-143,1060,15927,1210,-55,89,-230,2311,-868,-2164,2022-10-21 16:20:44.007733
762,-142,1592,15959,1215,45,3,-121,2307,-871,-2201,2022-10-21 16:20:44.139919
763,-142,1392,16071,869,-129,164,-135,2323,-858,-2168,2022-10-21 16:20:44.267694
764,-142,1205,15973,1359,-162,141,-164,2359,-827,-2110,2022-10-21 16:20:44.396245
765,-146,1065,16055,1029,15,88,-149,2314,-822,-2125,2022-10-21 16:20:44.525666
766,-144,1145,15938,1181,-93,109,-127,2347,-846,-2123,2022-10-21 16:20:44.656202
767,-144,1228,15885,1244,2,115,-140,2306,-838,-2222,2022-10-21 16:20:44.789036
768,-145,1193,15903,1132,-116,135,-150,2342,-847,-2233,2022-10-21 16:20:44.915295
769,-147,1311,16019,930,-27,131,-160,2344,-830,-2148,2022-10-21 16:20:45.045775
770,-144,1299,15911,1234,-73,152,-153,2360,-839,-2121,2022-10-21 16:20:45.173938
771,-143,1333,15902,1124,-70,157,-135,2305,-832,-2142,2022-10-21 16:20:45.304627
772,-144,1274,16129,1084,-80,127,-134,2295,-867,-2144,2022-10-21 16:20:45.430296
773,-146,1196,15976,1014,-104,123,-140,2331,-868,-2190,2022-10-21 16:20:45.562435
774,-146,1324,15783,1389,23,107,-143,2311,-894,-2203,2022-10-21 16:20:45.691613
775,-145,1383,16052,892,-61,113,-146,2368,-872,-2172,2022-10-21 16:20:45.822317
776,-144,1280,15902,1144,-86,139,-154,2337,-871,-2247,2022-10-21 16:20:45.948965
777,-144,1000,15709,1289,2,69,-175,2353,-881,-2239,2022-10-21 16:20:46.087606
778,-144,1368,15908,1085,-41,23,-167,2345,-842,-2199,2022-10-21 16:20:46.219542
779,-144,1187,15999,1122,-119,103,-122,2360,-864,-2182,2022-10-21 16:20:46.352986
780,-145,1446,15988,910,20,-105,-219,2366,-877,-2197,2022-10-21 16:20:46.482983
781,-147,835,15831,1070,-108,-784,-100,2411,-878,-2214,2022-10-21 16:20:46.615199
782,-145,2452,15768,1083,-67,83,-145,2298,-791,-2228,2022-10-21 16:20:46.747991
783,-144,1486,15820,1083,-125,148,-159,2365,-855,-2159,2022-10-21 16:20:46.879320
784,-145,1140,15929,1191,-8,123,-144,2391,-894,-2226,2022-10-21 16:20:47.012731
785,-144,1263,15921,1070,-23,56,-138,2380,-854,-2155,2022-10-21 16:20:47.145112
786,-144,1879,16021,1059,-109,-497,-153,2387,-859,-2237,2022-10-21 16:20:47.272993
787,-143,1324,15676,1189,-124,-1111,-140,2457,-915,-2208,2022-10-21 16:20:47.403062
788,-142,1571,15969,1019,-93,-1605,-222,2382,-888,-2277,2022-10-21 16:20:47.533393
789,-148,1378,15976,1014,-205,-1736,-200,2353,-838,-2316,2022-10-21 16:20:47.668977
790,-143,1642,15739,1534,-121,-2017,-256,2376,-848,-2376,2022-10-21 16:20:47.795843
791,-146,1911,16199,807,-161,-2242,-246,2433,-806,-2369,2022-10-21 16:20:47.929514
792,-145,1257,15781,1335,-354,-2497,-296,2408,-823,-2495,2022-10-21 16:20:48.056744
793,-143,1714,15811,1442,-176,-2657,-315,2381,-784,-2547,2022-10-21 16:20:48.189777
794,-145,1488,16058,804,-214,-2808,-281,2305,-790,-2596,2022-10-21 16:20:48.317127
795,-142,1275,15786,1206,-204,-2743,-367,2314,-849,-2697,2022-10-21 16:20:48.459144
796,-143,1043,16126,1160,-410,-2802,-291,2193,-817,-2779,2022-10-21 16:20:48.586702
797,-143,1119,15474,1519,-112,-2873,-299,1942,-666,-2829,2022-10-21 16:20:48.716809
798,-143,1413,16090,1100,-142,-2871,-331,1938,-734,-2911,2022-10-21 16:20:48.847043
799,-145,733,16103,1202,-326,-2694,-280,1809,-693,-2957,2022-10-21 16:20:48.979293
800,-144,780,16148,1431,-156,-2068,-285,1755,-734,-2957,2022-10-21 16:20:49.109972
801,-144,836,15500,1193,13,-1609,-278,1637,-733,-2996,2022-10-21 16:20:49.239808
802,-143,1159,16597,881,-101,-890,-218,1543,-680,-3041,2022-10-21 16:20:49.370219
803,-144,792,15444,872,-127,-399,-187,1566,-717,-3045,2022-10-21 16:20:49.500827
804,-145,1163,16319,833,-172,67,-186,1546,-669,-3050,2022-10-21 16:20:49.626525
805,-143,1428,16086,873,-81,155,-186,1571,-694,-3068,2022-10-21 16:20:49.759265
806,-143,1215,15933,1211,-46,172,-159,1499,-698,-3095,2022-10-21 16:20:49.890276
807,-145,1280,16198,358,-95,189,-128,1529,-676,-3102,2022-10-21 16:20:50.020303
808,-145,1150,15785,1512,-111,241,-143,1529,-705,-3137,2022-10-21 16:20:50.148883
809,-147,1183,16060,904,3,85,-145,1582,-675,-3096,2022-10-21 16:20:50.280494
810,-145,1420,16115,1014,-124,159,-155,1545,-680,-3107,2022-10-21 16:20:50.408407
811,-144,1109,15885,1315,-108,138,-161,1567,-704,-3005,2022-10-21 16:20:50.540924
812,-143,1274,16175,817,-83,99,-157,1567,-659,-3070,2022-10-21 16:20:50.667269
813,-146,1178,15936,1244,-66,116,-148,1550,-699,-3076,2022-10-21 16:20:50.809498
814,-145,1138,15914,1038,-88,82,-152,1516,-638,-3119,2022-10-21 16:20:50.937193
815,-144,1211,16047,1034,3,125,-156,1516,-679,-3046,2022-10-21 16:20:51.070647
816,-146,1372,16031,1029,-132,108,-139,1541,-665,-3079,2022-10-21 16:20:51.204640
817,-144,1388,15915,1213,-27,188,-148,1559,-638,-3063,2022-10-21 16:20:51.335603
818,-143,1161,15653,1403,-7,185,-151,1554,-665,-3067,2022-10-21 16:20:51.463194
819,-146,1270,16069,775,-13,158,-137,1535,-682,-3029,2022-10-21 16:20:51.595965
820,-142,1041,15891,1535,-4,359,-134,1529,-665,-3042,2022-10-21 16:20:51.727713
821,-144,930,15993,811,38,1133,-119,1540,-655,-3063,2022-10-21 16:20:51.860718
822,-142,508,16282,1008,-120,-23,-97,1572,-684,-3056,2022-10-21 16:20:51.988444
823,-144,1581,15957,1167,-89,249,-162,1557,-691,-3032,2022-10-21 16:20:52.120686
824,-145,1365,15780,1063,130,326,-189,1559,-638,-3062,2022-10-21 16:20:52.251742
825,-146,871,16243,621,-10,224,-131,1597,-636,-3090,2022-10-21 16:20:52.381646
826,-146,-63,16234,1014,165,2239,33,1621,-672,-3055,2022-10-21 16:20:52.516376
827,-143,272,16307,1276,161,3584,64,1725,-624,-3017,2022-10-21 16:20:52.650287
828,-144,654,16024,1113,78,3682,129,1937,-729,-2900,2022-10-21 16:20:52.777053
829,-143,966,15785,1375,129,3865,51,2068,-760,-2844,2022-10-21 16:20:52.904520
830,-145,713,16157,1196,198,4162,43,2141,-738,-2770,2022-10-21 16:20:53.030671
831,-145,1057,16003,1439,123,4672,112,2260,-728,-2620,2022-10-21 16:20:53.157587
832,-144,1524,16060,1491,195,4419,74,2289,-740,-2523,2022-10-21 16:20:53.288461
833,-144,2112,16307,1600,104,3683,73,2341,-784,-2428,2022-10-21 16:20:53.410236
834,-142,1758,16114,1423,88,2929,-8,2353,-798,-2370,2022-10-21 16:20:53.539251
835,-142,1488,15806,1358,87,2350,107,2357,-792,-2311,2022-10-21 16:20:53.674629
836,-144,1390,15829,793,77,2014,65,2296,-822,-2280,2022-10-21 16:20:53.805404
837,-145,2088,16034,1126,-35,1384,-84,2306,-834,-2218,2022-10-21 16:20:53.939188
838,-146,1692,15652,1190,-59,655,-104,2369,-809,-2151,2022-10-21 16:20:54.069598
839,-143,1275,16009,1105,-50,107,-216,2325,-853,-2174,2022-10-21 16:20:54.199311
840,-146,1708,15724,1124,-75,163,-210,2330,-811,-2169,2022-10-21 16:20:54.329032
841,-143,1262,15686,1300,18,38,-177,2374,-846,-2181,2022-10-21 16:20:54.461382
842,-144,1229,16047,1206,-102,27,-184,2396,-842,-2237,2022-10-21 16:20:54.592402
843,-143,1201,15962,1253,-22,94,-130,2372,-831,-2214,2022-10-21 16:20:54.725562
844,-144,1214,16139,1109,-2,137,-63,2344,-867,-2217,2022-10-21 16:20:54.862601
845,-144,1541,16085,1224,-98,166,-143,2369,-891,-2191,2022-10-21 16:20:54.993527
846,-144,1409,15967,1171,-38,155,-156,2327,-846,-2269,2022-10-21 16:20:55.123570
847,-145,1344,16134,967,-92,146,-145,2357,-881,-2177,2022-10-21 16:20:55.252533
848,-141,1260,15712,1249,-104,112,-171,2356,-881,-2153,2022-10-21 16:20:55.383978
849,-145,1120,15781,1432,4,88,-169,2380,-832,-2143,2022-10-21 16:20:55.512982
850,-144,1307,16112,970,-91,133,-72,2419,-865,-2206,2022-10-21 16:20:55.646415
851,-143,1259,15898,1322,-38,110,-153,2408,-864,-2238,2022-10-21 16:20:55.770478
852,-143,1328,15937,1207,-22,120,-142,2401,-843,-2181,2022-10-21 16:20:55.893256
853,-144,1271,16065,1002,-86,88,-149,2390,-866,-2133,2022-10-21 16:20:56.017884
854,-144,1255,15871,1360,-46,91,-167,2376,-874,-2203,2022-10-21 16:20:56.147692
855,-144,1447,16010,1178,-15,-301,-171,2362,-843,-2181,2022-10-21 16:20:56.277720
856,-146,697,16079,717,-66,75,-137,2413,-870,-2196,2022-10-21 16:20:56.407234
857,-146,2033,15631,1838,118,-632,-191,2347,-839,-2164,2022-10-21 16:20:56.541473
858,-145,2484,16569,70,-338,-796,-102,2432,-889,-2228,2022-10-21 16:20:56.673116
859,-139,1840,15424,1957,-63,-1633,-228,2400,-869,-2219,2022-10-21 16:20:56.800719
860,-145,1275,16119,969,-248,-2114,-202,2424,-916,-2295,2022-10-21 16:20:56.933588
861,-144,1581,15913,1444,-35,-2417,-247,2392,-864,-2361,2022-10-21 16:20:57.063860
862,-144,1291,16542,982,-239,-2400,-222,2404,-822,-2428,2022-10-21 16:20:57.198451
863,-146,1556,15991,1405,-263,-2473,-330,2365,-840,-2535,2022-10-21 16:20:57.327394
864,-145,1049,16551,1292,-196,-2943,-275,2339,-836,-2595,2022-10-21 16:20:57.458913
