,temp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time
574,-130,1078,16006,1340,-22,98,-193,2168,-698,-2250,2022-10-15 13:30:46.247517
575,-130,1256,15848,1191,-63,62,-196,2162,-682,-2257,2022-10-15 13:30:46.428362
576,-128,1128,15938,1403,-62,61,-202,2129,-668,-2216,2022-10-15 13:30:46.608404
577,-130,1193,15782,1392,-17,139,-200,2132,-663,-2180,2022-10-15 13:30:46.788175
578,-128,1474,15914,1365,-30,110,-204,2180,-697,-2228,2022-10-15 13:30:46.966896
579,-131,1161,16001,1399,-49,121,-187,2171,-673,-2258,2022-10-15 13:30:47.146939
580,-130,1208,15819,1343,-18,118,-195,2210,-640,-2221,2022-10-15 13:30:47.327025
581,-130,1068,15868,1540,-41,138,-194,2173,-653,-2214,2022-10-15 13:30:47.507150
582,-129,1109,15907,1256,-29,160,-210,2195,-683,-2245,2022-10-15 13:30:47.686417
583,-130,1158,16050,1238,-126,120,-193,2187,-703,-2192,2022-10-15 13:30:47.866430
584,-130,1247,15874,1379,9,127,-214,2150,-692,-2216,2022-10-15 13:30:48.045958
585,-129,1573,16076,1155,-56,-352,-204,2211,-639,-2268,2022-10-15 13:30:48.225616
586,-128,751,16004,1165,65,-414,-140,2182,-674,-2299,2022-10-15 13:30:48.404724
587,-129,1793,15864,1363,-258,-1942,-377,2198,-719,-2340,2022-10-15 13:30:48.584703
588,-128,832,15872,1795,-92,-2690,-379,2170,-668,-2379,2022-10-15 13:30:48.769873
589,-128,2100,16185,1434,-245,-3455,-618,2152,-629,-2535,2022-10-15 13:30:48.952083
590,-130,1864,15678,1329,-160,-3441,-467,2058,-560,-2660,2022-10-15 13:30:49.132219
591,-127,1176,16091,1251,-193,-3654,-382,1901,-504,-2870,2022-10-15 13:30:49.313049
592,-133,1225,15870,1476,-275,-3392,-481,1687,-514,-2919,2022-10-15 13:30:49.498716
593,-133,711,15723,1876,-143,-2734,-285,1599,-514,-2948,2022-10-15 13:30:49.678707
594,-131,1236,15744,1624,-204,-2470,-327,1496,-569,-3066,2022-10-15 13:30:49.860272
595,-130,1054,15962,1265,-247,-2119,-369,1422,-554,-3115,2022-10-15 13:30:50.040421
596,-127,1033,16103,859,-160,-1472,-285,1303,-560,-3147,2022-10-15 13:30:50.221404
597,-130,1008,15928,1072,-157,-556,-249,1312,-585,-3120,2022-10-15 13:30:50.405038
598,-129,434,16005,1163,1,383,-321,1240,-582,-3174,2022-10-15 13:30:50.585237
599,-130,1367,15915,1028,-97,409,-195,1265,-584,-3090,2022-10-15 13:30:50.764045
600,-130,1402,15977,1244,-81,-209,-206,1249,-601,-3128,2022-10-15 13:30:50.943614
601,-130,880,15932,924,-105,146,-241,1237,-560,-3089,2022-10-15 13:30:51.123177
602,-127,248,16334,581,139,1438,-121,1262,-595,-3158,2022-10-15 13:30:51.302738
603,-130,-196,15777,1635,195,2284,-122,1381,-590,-3127,2022-10-15 13:30:51.482982
604,-127,1422,15967,1382,122,3634,-96,1520,-526,-3071,2022-10-15 13:30:51.662404
605,-130,1198,16216,1297,205,3948,11,1637,-516,-3014,2022-10-15 13:30:51.842575
606,-130,1074,15686,1330,134,3976,58,1805,-451,-2965,2022-10-15 13:30:52.022103
607,-131,1351,15392,1646,180,4248,70,1852,-427,-2762,2022-10-15 13:30:52.201975
608,-131,1078,15975,1798,279,3997,36,2024,-539,-2534,2022-10-15 13:30:52.381429
609,-131,1293,15842,1907,31,3361,104,2150,-627,-2513,2022-10-15 13:30:52.562041
610,-129,1186,16332,1469,79,2558,-59,2110,-623,-2437,2022-10-15 13:30:52.741690
611,-130,1991,15758,1529,47,1618,-73,2116,-664,-2261,2022-10-15 13:30:52.920900
612,-129,1666,15674,1356,-212,752,-130,2146,-697,-2284,2022-10-15 13:30:53.100445
613,-130,881,15986,1410,-17,-84,-213,2156,-664,-2264,2022-10-15 13:30:53.280560
614,-127,1081,15914,1223,-59,-154,-204,2104,-676,-2305,2022-10-15 13:30:53.471770
615,-129,1402,15876,1290,-120,164,-191,2144,-631,-2272,2022-10-15 13:30:53.652971
616,-129,1241,15731,1478,-77,101,-178,2163,-663,-2256,2022-10-15 13:30:53.833150
617,-129,1084,15796,1459,-25,119,-200,2143,-646,-2241,2022-10-15 13:30:54.014181
618,-130,1222,15931,1266,1,134,-207,2150,-646,-2279,2022-10-15 13:30:54.195151
619,-129,1158,15965,1161,-78,112,-189,2148,-685,-2309,2022-10-15 13:30:54.376818
620,-128,1206,15897,1302,-88,113,-195,2122,-676,-2318,2022-10-15 13:30:54.558159
621,-131,1182,15845,1455,-36,109,-197,2147,-644,-2287,2022-10-15 13:30:54.740668
622,-127,1183,15839,1348,-44,118,-200,2156,-659,-2336,2022-10-15 13:30:54.922008
623,-128,1205,15905,1245,-42,117,-208,2157,-649,-2325,2022-10-15 13:30:55.106075
624,-128,1157,15937,1315,-43,110,-205,2154,-650,-2355,2022-10-15 13:30:55.285195
625,-127,1208,15875,1284,-76,117,-202,2153,-679,-2323,2022-10-15 13:30:55.465043
626,-128,1174,15627,1368,-52,108,-196,2184,-629,-2308,2022-10-15 13:30:55.645963
627,-128,1192,15889,1395,-27,117,-194,2156,-681,-2327,2022-10-15 13:30:55.825975
628,-130,1176,15887,1253,-59,110,-199,2186,-719,-2300,2022-10-15 13:30:56.005986
629,-126,1181,15930,1355,-56,117,-206,2176,-711,-2291,2022-10-15 13:30:56.185233
630,-130,1200,15864,1287,-68,114,-197,2172,-667,-2280,2022-10-15 13:30:56.365164
631,-128,1178,15903,1350,-58,119,-199,2158,-680,-2209,2022-10-15 13:30:56.545441
632,-126,1147,15910,1354,-32,122,-202,2154,-668,-2337,2022-10-15 13:30:56.725440
633,-129,1189,15861,1248,-65,117,-203,2163,-675,-2289,2022-10-15 13:30:56.905213
634,-127,1180,15929,1366,-48,116,-206,2134,-711,-2273,2022-10-15 13:30:57.085178
635,-128,1210,15878,1309,-42,131,-190,2111,-657,-2330,2022-10-15 13:30:57.265151
636,-127,1211,15958,1302,-40,108,-210,2150,-710,-2319,2022-10-15 13:30:57.449878
637,-127,1242,16165,1140,-31,115,-219,2150,-699,-2320,2022-10-15 13:30:57.628850
638,-128,1299,16023,1116,-141,137,-184,2158,-631,-2305,2022-10-15 13:30:57.808768
639,-131,1166,15695,1592,-81,116,-206,2118,-694,-2341,2022-10-15 13:30:57.988702
640,-129,1229,15846,1492,18,117,-197,2186,-675,-2273,2022-10-15 13:30:58.174725
641,-129,666,16044,1335,11,-45,-195,2168,-701,-2265,2022-10-15 13:30:58.356357
642,-126,761,16018,1199,-66,266,-132,2156,-696,-2284,2022-10-15 13:30:58.537038
643,-127,1272,15976,1247,9,268,-185,2187,-663,-2288,2022-10-15 13:30:58.719851
644,-130,1479,15845,1290,-30,173,-177,2173,-724,-2250,2022-10-15 13:30:58.902390
645,-127,1526,16040,1142,-43,157,-209,2194,-713,-2228,2022-10-15 13:30:59.083484
646,-128,1316,15927,1280,-80,118,-181,2170,-689,-2285,2022-10-15 13:30:59.263720
647,-128,1171,15895,1413,-35,142,-188,2156,-668,-2262,2022-10-15 13:30:59.447347
648,-127,1231,15853,1362,-34,142,-198,2140,-690,-2273,2022-10-15 13:30:59.628825
649,-127,1192,15820,1338,-46,232,-198,2143,-706,-2216,2022-10-15 13:30:59.813584
650,-128,224,16024,1300,47,1801,-177,2103,-622,-2232,2022-10-15 13:30:59.992626
651,-128,1187,16086,1286,68,2945,-111,2118,-642,-2121,2022-10-15 13:31:00.171881
652,-128,1585,16026,1635,79,3702,52,2102,-722,-2079,2022-10-15 13:31:00.351559
653,-132,797,15644,1723,230,4102,32,2011,-715,-1996,2022-10-15 13:31:00.532239
654,-129,2376,15915,1335,99,3759,-52,1973,-775,-1948,2022-10-15 13:31:00.712357
655,-129,959,16080,1624,184,3328,72,1857,-743,-1864,2022-10-15 13:31:00.892663
656,-129,1128,15882,1613,181,3654,9,1733,-692,-1760,2022-10-15 13:31:01.072794
657,-128,1739,15964,1523,70,2834,-106,1622,-682,-1662,2022-10-15 13:31:01.252402
658,-128,1588,15917,1255,18,1424,-177,1502,-648,-1666,2022-10-15 13:31:01.436486
659,-126,1255,15801,1299,-5,676,-174,1402,-585,-1578,2022-10-15 13:31:01.615601
660,-128,1010,15749,1478,-19,147,-165,1417,-629,-1624,2022-10-15 13:31:01.796835
661,-126,677,15805,1356,-30,62,-164,1422,-633,-1553,2022-10-15 13:31:01.977561
662,-127,932,16029,1237,-101,-128,-238,1469,-637,-1560,2022-10-15 13:31:02.157058
663,-129,1883,15880,1546,-101,-722,-298,1493,-673,-1564,2022-10-15 13:31:02.336365
664,-128,1664,15730,1315,0,-49,-183,1490,-671,-1608,2022-10-15 13:31:02.517199
665,-128,1919,15898,1081,-131,-884,-231,1561,-740,-1578,2022-10-15 13:31:02.696832
666,-126,1983,15653,1345,-215,-2467,-397,1732,-771,-1587,2022-10-15 13:31:02.882070
667,-129,1634,16363,1783,-214,-4105,-429,1940,-864,-1757,2022-10-15 13:31:03.062942
668,-129,732,16201,1561,-342,-4617,-493,2124,-939,-1848,2022-10-15 13:31:03.244874
669,-129,962,16304,1819,-391,-4124,-437,2169,-902,-2021,2022-10-15 13:31:03.429838
670,-127,750,15935,1883,-198,-3545,-357,2181,-935,-2057,2022-10-15 13:31:03.611843
671,-128,1367,15907,1138,-151,-2832,-328,2240,-901,-2147,2022-10-15 13:31:03.793314
672,-126,1142,15841,821,-348,-2490,-193,2326,-906,-2186,2022-10-15 13:31:03.974967
673,-129,370,15913,1345,-207,-1801,-310,2343,-837,-2284,2022-10-15 13:31:04.156060
674,-127,686,15808,1619,-107,-733,-217,2302,-794,-2328,2022-10-15 13:31:04.339241
675,-129,1035,15728,1512,22,295,-190,2273,-771,-2344,2022-10-15 13:31:04.524441
676,-126,1267,15980,1265,-35,280,-150,2325,-825,-2297,2022-10-15 13:31:04.704092
677,-127,1140,16074,1363,-73,-78,-214,2283,-802,-2293,2022-10-15 13:31:04.883922
678,-129,1071,15840,1302,-36,128,-232,2286,-789,-2358,2022-10-15 13:31:05.065019
679,-130,1290,15933,1395,-45,150,-212,2275,-845,-2274,2022-10-15 13:31:05.245068
680,-129,963,16056,1336,-94,376,-212,2266,-810,-2295,2022-10-15 13:31:05.428812
681,-128,1578,15752,1388,-70,189,-207,2274,-789,-2364,2022-10-15 13:31:05.608573
682,-128,-690,15700,1471,-36,-659,281,2339,-780,-2376,2022-10-15 13:31:05.788753
683,-128,1091,16043,1610,-23,-1135,-152,2260,-778,-2343,2022-10-15 13:31:05.968856
684,-128,889,15826,1565,-249,-3263,-328,2397,-874,-2431,2022-10-15 13:31:06.149451
685,-125,581,15811,1975,-254,-4505,-541,2290,-791,-2637,2022-10-15 13:31:06.328706
686,-129,1067,16189,1928,-292,-4195,-524,2123,-689,-2808,2022-10-15 13:31:06.509087
687,-127,678,16039,1636,-293,-4022,-426,1943,-593,-3007,2022-10-15 13:31:06.688818
688,-127,1129,15904,1555,-199,-3681,-390,1619,-486,-3123,2022-10-15 13:31:06.868726
689,-128,326,15748,1275,-288,-2698,-306,1398,-445,-3127,2022-10-15 13:31:07.047659
690,-127,289,15787,1531,-122,-1939,-368,1364,-530,-3182,2022-10-15 13:31:07.228414
691,-126,1321,15844,1222,-118,-1112,-355,1258,-548,-3170,2022-10-15 13:31:07.409011
692,-128,861,15938,1173,-106,-141,-205,1253,-545,-3150,2022-10-15 13:31:07.594361
693,-128,1452,15913,1338,-40,176,-208,1243,-535,-3126,2022-10-15 13:31:07.774827
694,-127,1129,15855,1155,-53,179,-202,1235,-556,-3228,2022-10-15 13:31:07.955729
695,-128,931,15957,1187,-124,180,-165,1187,-566,-3211,2022-10-15 13:31:08.137761
696,-126,1303,15900,1422,-12,212,-192,1222,-533,-3201,2022-10-15 13:31:08.318841
697,-127,950,15920,1155,-47,50,-211,1214,-521,-3234,2022-10-15 13:31:08.500624
698,-128,549,15879,1172,-76,766,-155,1245,-546,-3178,2022-10-15 13:31:08.681492
699,-126,203,16043,1566,-39,75,-110,1299,-592,-3152,2022-10-15 13:31:08.862805
700,-126,-163,16048,1570,44,696,-234,1306,-568,-3197,2022-10-15 13:31:09.046046
701,-127,937,15789,1413,98,2219,-65,1369,-512,-3222,2022-10-15 13:31:09.231165
702,-127,908,15756,1250,87,2789,-51,1411,-515,-3132,2022-10-15 13:31:09.415671
703,-125,1107,15959,1639,99,3413,-31,1598,-524,-3031,2022-10-15 13:31:09.595308
704,-126,725,16040,1608,97,3255,-31,1724,-482,-2922,2022-10-15 13:31:09.775370
705,-129,710,15838,1731,170,3328,25,1901,-545,-2880,2022-10-15 13:31:09.955983
706,-126,544,15816,1598,207,3724,147,2055,-594,-2675,2022-10-15 13:31:10.136607
707,-129,1323,15901,1242,226,3848,130,2117,-638,-2644,2022-10-15 13:31:10.316397
708,-126,1727,16177,1402,109,3192,67,2191,-728,-2488,2022-10-15 13:31:10.497378
709,-127,1808,16090,1404,12,2265,-105,2221,-753,-2360,2022-10-15 13:31:10.677082
710,-130,1958,15932,1377,-26,759,-108,2207,-712,-2292,2022-10-15 13:31:10.857082
711,-128,1947,15930,1259,-73,-306,-230,2223,-756,-2307,2022-10-15 13:31:11.036691
712,-128,817,15980,1329,-76,91,-278,2217,-720,-2311,2022-10-15 13:31:11.218234
713,-127,958,15768,1484,-113,97,-206,2220,-736,-2336,2022-10-15 13:31:11.399019
714,-128,971,15797,1485,-42,104,-183,2187,-743,-2322,2022-10-15 13:31:11.579759
715,-125,435,15973,1456,66,1065,29,2178,-755,-2270,2022-10-15 13:31:11.758974
716,-127,605,15518,1660,-51,177,37,2195,-780,-2344,2022-10-15 13:31:11.938929
717,-129,618,15915,1423,131,728,-107,2203,-723,-2284,2022-10-15 13:31:12.119024
718,-125,596,16204,1213,231,2935,-38,2112,-714,-2275,2022-10-15 13:31:12.305183
719,-126,933,16256,1540,95,4069,117,2143,-812,-2103,2022-10-15 13:31:12.487235
720,-126,2210,15894,1938,161,3962,3,2030,-803,-2013,2022-10-15 13:31:12.668421
721,-126,694,15892,1747,215,3982,152,1931,-732,-1892,2022-10-15 13:31:12.849924
722,-128,1108,15790,1697,187,3669,60,1851,-761,-1807,2022-10-15 13:31:13.061757
723,-126,938,15949,1620,166,3659,-52,1707,-712,-1710,2022-10-15 13:31:13.245927
724,-126,2437,15762,1531,126,2937,-22,1532,-638,-1607,2022-10-15 13:31:13.475684
725,-127,2302,15974,1494,52,1642,-157,1379,-556,-1526,2022-10-15 13:31:13.659322
726,-126,1457,15839,1393,34,324,-205,1356,-599,-1535,2022-10-15 13:31:13.866037
727,-127,1182,15917,1233,-35,-60,-238,1389,-617,-1553,2022-10-15 13:31:14.075011
728,-125,925,16033,1235,-87,-58,-216,1419,-660,-1509,2022-10-15 13:31:14.280877
729,-127,1131,15944,1313,-49,313,-187,1420,-632,-1578,2022-10-15 13:31:14.487057
730,-127,1096,15923,1336,-57,118,-185,1401,-625,-1573,2022-10-15 13:31:14.694881
731,-127,1913,15778,1421,-44,-788,-325,1483,-689,-1589,2022-10-15 13:31:14.901033
732,-125,1775,16165,1178,-74,-811,-264,1557,-705,-1637,2022-10-15 13:31:15.106130
733,-127,1904,15660,1743,-175,-2697,-413,1759,-838,-1642,2022-10-15 13:31:15.312241
734,-126,1988,15976,1981,-216,-4312,-575,1953,-908,-1766,2022-10-15 13:31:15.495248
735,-126,1214,15707,1436,-294,-4063,-467,2093,-964,-1898,2022-10-15 13:31:15.724812
736,-126,1017,16074,1513,-329,-3635,-361,2171,-974,-2005,2022-10-15 13:31:15.907082
737,-126,1025,15666,1726,-185,-3261,-396,2232,-980,-2076,2022-10-15 13:31:16.135863
738,-127,780,16103,1256,-311,-2747,-437,2272,-936,-2176,2022-10-15 13:31:16.316639
739,-124,1200,16064,1385,-219,-1910,-237,2270,-842,-2263,2022-10-15 13:31:16.523783
740,-126,1238,16094,1065,-43,145,-225,2210,-833,-2264,2022-10-15 13:31:16.729999
741,-125,979,15860,1268,-78,400,-116,2289,-877,-2192,2022-10-15 13:31:16.935814
742,-124,1216,15822,1438,-69,115,-160,2278,-825,-2288,2022-10-15 13:31:17.148471
743,-127,1150,15856,1513,-22,137,-204,2244,-822,-2337,2022-10-15 13:31:17.355988
744,-126,1327,15837,1386,-26,-49,-219,2225,-788,-2339,2022-10-15 13:31:17.563822
745,-124,-290,15878,1178,-61,-14,-240,2232,-844,-2267,2022-10-15 13:31:17.772919
746,-126,906,15926,1276,-156,5,-209,2258,-796,-2291,2022-10-15 13:31:17.989170
747,-125,1363,15768,1757,-172,-2134,-353,2270,-829,-2337,2022-10-15 13:31:18.172586
748,-127,1933,15828,1816,-214,-3861,-378,2312,-824,-2375,2022-10-15 13:31:18.354758
749,-128,551,15812,1629,-258,-4103,-364,2233,-780,-2587,2022-10-15 13:31:18.537185
750,-125,1401,15539,1431,-319,-4080,-589,2071,-706,-2819,2022-10-15 13:31:18.721452
751,-124,1325,15448,1604,-247,-4004,-504,1878,-636,-2964,2022-10-15 13:31:18.902246
752,-128,1357,15395,1580,-277,-4137,-429,1522,-474,-2995,2022-10-15 13:31:19.082891
753,-125,603,16453,1651,-220,-3177,-456,1333,-488,-3112,2022-10-15 13:31:19.262960
754,-126,614,16211,1253,-173,-1807,-277,1251,-530,-3196,2022-10-15 13:31:19.451427
755,-126,701,15993,1228,-59,-225,-254,1193,-549,-3163,2022-10-15 13:31:19.631646
756,-125,1226,15935,1163,-90,114,-199,1229,-550,-3234,2022-10-15 13:31:19.812361
757,-125,1301,15844,1416,-8,107,-211,1182,-586,-3141,2022-10-15 13:31:19.993037
758,-124,1146,15822,1249,-36,162,-201,1188,-556,-3212,2022-10-15 13:31:20.173825
759,-126,1447,15877,1276,-76,165,-195,1212,-562,-3178,2022-10-15 13:31:20.353752
760,-125,1106,15841,1364,-15,90,-202,1208,-526,-3147,2022-10-15 13:31:20.534780
761,-125,690,15921,1175,-39,615,-149,1230,-541,-3176,2022-10-15 13:31:20.715937
762,-126,1986,15653,1420,-9,317,-141,1224,-554,-3109,2022-10-15 13:31:20.896631
763,-129,25,16059,1355,75,644,-104,1290,-526,-3163,2022-10-15 13:31:21.076625
764,-126,552,16042,1301,110,2459,-38,1364,-514,-3206,2022-10-15 13:31:21.257713
765,-126,768,15906,1383,90,3517,-6,1482,-450,-3093,2022-10-15 13:31:21.438975
766,-125,470,16077,1843,240,4095,106,1650,-470,-2987,2022-10-15 13:31:21.619804
767,-124,1347,16161,1742,207,4041,-207,1819,-506,-2906,2022-10-15 13:31:21.805558
768,-128,1266,16105,1516,151,3965,29,2100,-632,-2758,2022-10-15 13:31:21.986880
769,-125,1089,16411,1484,87,3729,12,2169,-676,-2631,2022-10-15 13:31:22.170282
770,-125,1156,15641,1777,103,3448,-45,2165,-609,-2468,2022-10-15 13:31:22.351816
771,-129,1955,15784,1482,92,2537,-8,2182,-668,-2327,2022-10-15 13:31:22.533855
772,-125,3340,16025,1357,48,446,-184,2237,-728,-2264,2022-10-15 13:31:22.715902
773,-128,524,15985,991,-115,230,-207,2194,-724,-2317,2022-10-15 13:31:22.899122
774,-126,1319,15692,1416,-103,145,-175,2206,-742,-2296,2022-10-15 13:31:23.081380
775,-124,1309,15798,1501,-43,48,-210,2193,-716,-2348,2022-10-15 13:31:23.262902
776,-127,820,16043,1215,-22,210,-245,2221,-785,-2256,2022-10-15 13:31:23.452045
777,-126,1266,15776,1282,-71,-82,-211,2250,-757,-2317,2022-10-15 13:31:23.632045
778,-125,1153,15885,1326,-58,168,-206,2271,-751,-2310,2022-10-15 13:31:23.813099
779,-125,1527,15802,1349,-46,144,-143,2220,-760,-2296,2022-10-15 13:31:23.993788
780,-126,540,15864,1195,-52,611,-201,2209,-750,-2348,2022-10-15 13:31:24.173897
781,-125,1026,15783,1417,-18,38,-153,2206,-732,-2340,2022-10-15 13:31:24.354571
782,-126,1059,15922,1236,-72,43,-198,2225,-755,-2316,2022-10-15 13:31:24.535388
783,-125,1424,15908,1320,-61,93,-184,2234,-760,-2265,2022-10-15 13:31:24.716464
784,-128,1195,15845,1415,-46,5,-186,2162,-739,-2375,2022-10-15 13:31:24.897684
785,-126,808,15999,1193,-73,237,-185,2210,-740,-2256,2022-10-15 13:31:25.076902
786,-125,575,15848,1764,-72,128,-88,2200,-725,-2345,2022-10-15 13:31:25.257519
787,-129,-222,16210,1340,135,2445,-41,2140,-684,-2263,2022-10-15 13:31:25.438681
788,-123,436,16215,1503,163,4419,50,2119,-732,-2117,2022-10-15 13:31:25.619718
789,-126,784,15769,1956,53,4586,113,2125,-813,-2041,2022-10-15 13:31:25.800964
790,-123,1214,15805,1976,225,3912,158,1969,-785,-1989,2022-10-15 13:31:25.980772
791,-126,1230,15859,1296,196,3507,57,1853,-760,-1870,2022-10-15 13:31:26.161405
792,-124,1556,16113,1277,87,3352,-67,1767,-751,-1779,2022-10-15 13:31:26.341944
793,-126,1309,15819,1746,58,3643,121,1639,-659,-1699,2022-10-15 13:31:26.528580
794,-128,220,15914,1986,211,4034,114,1417,-535,-1592,2022-10-15 13:31:26.710894
795,-126,1551,16047,1715,245,3949,-49,1092,-454,-1436,2022-10-15 13:31:26.907378
796,-125,1603,15904,1699,262,4539,5,664,-328,-1502,2022-10-15 13:31:27.089167
797,-123,1318,15664,1762,191,4285,154,211,-204,-1502,2022-10-15 13:31:27.271161
798,-124,961,16263,1885,133,3992,-80,-227,-99,-1707,2022-10-15 13:31:27.457542
799,-125,1324,16026,1576,160,3881,-66,-500,33,-1960,2022-10-15 13:31:27.640638
800,-127,931,15750,1620,73,3479,-163,-664,89,-2189,2022-10-15 13:31:27.822242
801,-124,1237,15963,1426,148,3070,-12,-735,149,-2403,2022-10-15 13:31:28.005042
802,-125,1759,15676,1126,-31,1643,-119,-716,181,-2488,2022-10-15 13:31:28.190196
803,-125,1726,15705,1393,-98,-262,-326,-667,165,-2533,2022-10-15 13:31:28.371831
804,-125,-278,15880,1244,-95,85,-65,-608,91,-2467,2022-10-15 13:31:28.552894
805,-125,780,15861,1221,-32,130,-287,-584,41,-2481,2022-10-15 13:31:28.733093
806,-127,747,15848,1157,-37,150,-262,-579,92,-2415,2022-10-15 13:31:28.915303
807,-125,798,15911,1285,-78,69,-241,-564,22,-2354,2022-10-15 13:31:29.096211
808,-127,887,15823,1204,-16,90,-283,-580,20,-2407,2022-10-15 13:31:29.276129
809,-123,1054,15874,1158,-70,85,-263,-591,38,-2447,2022-10-15 13:31:29.460436
810,-126,983,15806,1365,-35,96,-281,-555,-3,-2452,2022-10-15 13:31:29.641459
811,-126,1121,15755,1266,-39,102,-275,-557,16,-2496,2022-10-15 13:31:29.821994
812,-127,1103,15932,1085,-10,83,-281,-545,52,-2472,2022-10-15 13:31:30.003532
813,-125,2284,15626,1372,-59,-1251,-348,-499,-36,-2351,2022-10-15 13:31:30.183634
814,-124,1474,15710,1091,-305,-3182,-454,-366,-188,-2257,2022-10-15 13:31:30.364621
815,-126,1212,15847,1610,-343,-4250,-377,-179,-389,-2011,2022-10-15 13:31:30.546610
816,-125,643,15698,1737,-264,-4551,-529,205,-590,-1764,2022-10-15 13:31:30.727163
817,-127,754,16003,1436,-293,-4063,-401,627,-711,-1527,2022-10-15 13:31:30.907627
818,-125,1417,15836,1748,-330,-4519,-394,1084,-811,-1448,2022-10-15 13:31:31.088718
819,-127,1595,15784,1825,-347,-4897,-431,1569,-965,-1476,2022-10-15 13:31:31.275189
820,-124,-199,16028,1932,-366,-4745,-379,1968,-1005,-1599,2022-10-15 13:31:31.462907
821,-125,1543,15786,2082,-347,-4652,-530,2106,-1070,-1680,2022-10-15 13:31:31.644682
822,-124,1187,15860,1691,-280,-3888,-406,2241,-1070,-1817,2022-10-15 13:31:31.825958
823,-127,1177,15858,1496,-280,-4183,-466,2309,-1043,-1971,2022-10-15 13:31:32.007253
824,-125,1357,15808,1895,-362,-4114,-430,2331,-993,-2035,2022-10-15 13:31:32.191403
825,-126,743,16028,1846,-91,-3799,-461,2373,-950,-2103,2022-10-15 13:31:32.372941
826,-126,1054,16288,1156,-295,-2639,-378,2391,-895,-2236,2022-10-15 13:31:32.555596
827,-126,442,16160,1184,-275,-554,-211,2326,-824,-2299,2022-10-15 13:31:32.736868
828,-125,1324,15615,1805,-67,142,-197,2341,-860,-2343,2022-10-15 13:31:32.921742
829,-127,1204,15887,1503,39,133,-176,2367,-860,-2337,2022-10-15 13:31:33.102938
830,-126,1079,16043,1052,226,106,-169,2353,-879,-2342,2022-10-15 13:31:33.284009
831,-128,1254,15936,1281,-137,136,-176,2368,-888,-2355,2022-10-15 13:31:33.464886
832,-123,1283,15902,1520,-45,138,-167,2278,-797,-2397,2022-10-15 13:31:33.645872
833,-125,1165,15846,1347,-12,114,-172,2322,-850,-2375,2022-10-15 13:31:33.827059
834,-125,1291,16035,1173,-63,5,-168,2368,-868,-2353,2022-10-15 13:31:34.007832
835,-126,1054,15968,1324,-87,-186,-121,2363,-832,-2366,2022-10-15 13:31:34.188690
836,-125,1310,15731,1413,-41,-163,-177,2317,-798,-2350,2022-10-15 13:31:34.369292
837,-127,1306,15926,1313,-54,-180,-218,2341,-816,-2356,2022-10-15 13:31:34.550278
838,-125,1920,16128,1617,-129,-2319,-283,2401,-866,-2323,2022-10-15 13:31:34.731701
839,-123,775,16213,1718,-299,-3541,-354,2450,-864,-2581,2022-10-15 13:31:34.912330
840,-124,1856,15836,1488,-235,-3751,-441,2398,-918,-2717,2022-10-15 13:31:35.092891
841,-126,2158,16018,1682,-242,-3864,-426,2325,-936,-2846,2022-10-15 13:31:35.274165
842,-123,682,15795,1742,-235,-3924,-390,2075,-798,-2996,2022-10-15 13:31:35.459226
843,-126,769,15795,1548,-231,-3466,-374,1989,-930,-3087,2022-10-15 13:31:35.640429
844,-126,1232,16239,1400,-244,-2838,-432,1676,-780,-3188,2022-10-15 13:31:35.820539
845,-125,1171,16091,1353,-239,-1894,-326,1594,-763,-3225,2022-10-15 13:31:36.008850
846,-125,499,15670,1207,-108,-697,-280,1155,-480,-3195,2022-10-15 13:31:36.191951
847,-125,1072,15803,1292,-16,446,-147,1180,-539,-3141,2022-10-15 13:31:36.374310
848,-126,1380,15966,1300,-50,188,-224,1236,-550,-3184,2022-10-15 13:31:36.556755
849,-126,1234,15815,1333,-75,-225,-215,1238,-549,-3208,2022-10-15 13:31:36.738917
850,-123,1387,15973,1133,-54,191,-184,1218,-538,-3223,2022-10-15 13:31:36.921908
851,-126,910,15892,1196,-25,768,-155,1220,-583,-3189,2022-10-15 13:31:37.103686
852,-126,887,15922,1284,-31,172,-192,1275,-580,-3134,2022-10-15 13:31:37.286529
853,-125,779,15657,1426,-106,100,-181,1289,-553,-3160,2022-10-15 13:31:37.468143
854,-126,1638,15815,1361,42,622,-186,1247,-579,-3130,2022-10-15 13:31:37.653688
855,-125,345,16071,1411,158,2618,-4,1392,-572,-3136,2022-10-15 13:31:37.834594
856,-124,435,16102,1623,157,3962,36,1495,-512,-3058,2022-10-15 13:31:38.015674
857,-127,1459,15897,1704,196,4623,52,1677,-490,-2979,2022-10-15 13:31:38.196596
858,-125,644,15813,1566,186,4418,207,1893,-539,-2828,2022-10-15 13:31:38.376984
859,-127,1088,16007,1874,151,4058,62,2044,-570,-2734,2022-10-15 13:31:38.558319
860,-126,1277,15419,1867,224,3654,-54,2092,-546,-2551,2022-10-15 13:31:38.739543
861,-125,2142,15785,1352,176,3213,-6,2044,-542,-2397,2022-10-15 13:31:38.920973
862,-123,1252,16199,1094,34,1959,-49,2156,-648,-2313,2022-10-15 13:31:39.100676
863,-124,1583,16060,1119,-85,1069,-140,2162,-710,-2269,2022-10-15 13:31:39.281761
